201, 18,0
201, 18,0,1
201, 18,0,1
201, 17,0,1
121, 14,0
103, 13,0
103, 12,0,1
57, 8,0,1
57, 7,0,1
35, 6,0
31, 5,0
31, 5,0
20, 5,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
20, 6,0
